id,listing_url,description
170741,https://www.airbnb.com/rooms/170741,"My place is on the beach with restaurants, family-friendly activities, and nightlife nearby. You’ll love my place because of the light, the comfy bed, the kitchen, the coziness, and the high ceilings. My place is good for couples, solo adventurers, business travelers, families (with kids), and furry friends (pets). Highend corner unit with the best of everything,stainless steel appliances,flat screen plasma tv,marble throughout bathroom,rainhead shower,Views forever,close to everything,gated & secure.  3 week minimum"
171147,https://www.airbnb.com/rooms/171147,"Looking for a place in San Diego?  Ideally this would be a short term rental of 3-6 months. Our spacious three bedroom home is the perfect home base to explore San Diego!   In a residential neighborhood, but near all the action, we are located in the heart of San Diego, in the uptown area, just between North Park and South Park. Our home is three bedroom, two and a half bathrooms. Outside we have a very private backyard and patio, with a gas grill, great for outdoor meals or just relaxing in the sun or shade. No Smoking. Pets negotiable. High speed WiFi internet. The House Our family-friendly house is a fun and unique home.  Downstairs is a wide open floorplan, with kitchen that's a dream to cook in, large comfy living room room facing open to the kitchen, and a cozy breakfast nook tucked into the corner.  Great for relaxing and hanging out. Upstairs, our 100 year home has original wood floors, three bedrooms, 2 bathrooms, and laundry.  The master bedroom has a queen bed, private bath"
171212,https://www.airbnb.com/rooms/171212,"Beautiful fully furnished 3BR/2BA luxury condo that is steps away from an amazing shopping center and a ~mile from the gorgeous Del Mar beach! I have a fully furnished 3 bedroom/2 bathroom condo in Del Mar Heights (Carmel Pointe community) that is minutes away from the beach. The community is also within walking distance of the Carmel Valley Recreation Center that includes soccer, tennis, and basketball courts and also within walking distance of the Del Mar Highlands Shopping Center which has everything you could ever need (Starbucks, dry cleaners, grocery stores, banks, salons, amazing restaurants, luxury movie theater, etc.). The 3 rooms include a fully furnished Master Bedroom with a private master bath and walk in closet, and two Private Bedrooms that share a bathroom (one of these BRs also has a walk in closet). My condo is on the 3rd floor with open air flights of stairs that are easy to use.  The 1400 sq ft condo includes: -Granite countered kitchen -48"" flat screen Samsung Smar"
172062,https://www.airbnb.com/rooms/172062,"Beautiful 4 bedroom(plus 1 additional if needed. 3 bath. Mid-century modern, split level lake front home with gorgeious views.  Near: Yale, New Haven, beaches, train station. 2500 square foot home.-Split level-Ranch Style. Full access and private space, no one else will be living in the home while you are there. Quiet lake front home, 3 minutes to the train station, 5 minutes to West Haven Town Centre, 10 minutes to New Haven and Yale University, 5 minutes to the West Haven beaches and shoreline 3 minutes to West Haven train station"
172519,https://www.airbnb.com/rooms/172519,"The best room in the best house!  Free parking too. Big room;  wooden floor; windows w/shades.  Full size bed;  desk and chair.  Bathroom w/ bathtub is upstairs.   Bathroom w/ tall shower downstairs too. Welcome to Point Loma;  1928 Spanish style home with two new bathrooms: Spanish period perfect.   We are across from the new Liberty Station.  Great large upstairs bedroom(URL HIDDEN) Full size bed; extra lights/lamps; and a full-size mirror.  Airy windows; light-filled room;  room has blinds that darken it very well.  This bedroom is very large, bring in your surfboard and bike;  a  desk here too. Long-term guest are encouraged to apply. For guests;   I provide morning juice, tea, fresh bagels, yogurt your first 2 mornings.  Guests are welcome to enjoy the downstairs: dining room, kitchen, and breakfast nook;  backyard and patio too.     Car may be parked out front;  visible for you to see from bedroom.  Bicycle may be brought on backyard patio; it depends on the bike and available sp"
174015,https://www.airbnb.com/rooms/174015,"Tucked away and hidden by a lush garden entrance is your sweet and serine studio cottage waiting to relieve you from the hustle and bustle of todays fast-paced life! Your small but mighty Beach Hide Out awaits- where you are invited to unwind and relax in a uniquely designed studio space in the heart of sunny Mission Beach. Fully equip with a queen size bed, full kitchen and bath with shower, and space to store your belongings- you’ll have your pick of private lounging and letting the crips ocean breeze fill your lungs either indoor or outdoor. Spend some down time in your indoor living space on the couch with your flat screen tv, surround sound, and high speed wireless internet, or enjoy your meals and time away from devices on your private outdoor garden patio with table and seating— better yet, combine them by opening your double french doors and share your time in and out! Our Beach Hide Out is the perfect spot for a solo escape, couples looking for a getaway, or the travelers quie"
175008,https://www.airbnb.com/rooms/175008,"Tastefully furnished & quiet bedroom with private, en-suite full bath in an immaculate, luxury 3-bedroom condo (~1350 sq ft). I'm the only person living here, and you will enjoy 10th floor bay & city views from our patio. In the heart of Little Italy, one of the most desirable & trendy neighborhoods in San Diego. The condo is WALKING DISTANCE TO EVERYTHING (the best bars, cafes, & restaurants in the city) and easy to get to work or the beach (next to the train, trolley, airport, & freeways). We have a BEAUTIFUL, fully furnished 3-bedroom condo in the heart of Little Italy, one of San Diego's most popular communities. . .walking distance to *everything*. The condo has floor-to-ceiling windows with incredible west and north-facing views of the bay, Coronado, Point Loma, and downtown. Walk everywhere, including to the ferry landing, where you can take the ferry to Coronado. Or take the train or trolley, which is literally two blocks away. Both bedrooms top-of-the-line queen-size beds and"
175119,https://www.airbnb.com/rooms/175119,"So things seem a little different now...  Please know that this home welcomes and respects EVERYONE.   The home is a 1948 3 BR, 2 BA mid century modern split ranch.  The room available is located on the NW corner of the house with private bathroom adjacent.   I occupy the southern portion of the house, opposite the living room. Thanks for checking out my room for your future stay in San Diego. DESCRIPTION: Private room and bathroom in quiet neighborhood centrally located in San Diego.  The property is a mid-century modern split ranch 3bd/2ba.  There's plenty of free street parking if you'll have a car (which i strongly suggest).   Be near all and be able to wake up to birds while still within the city limits.   Your Bedroom has a full sized bed (slightly smaller than queen), dresser, and closet (plus iron and ironing board). You also have your own personal bathroom with a standup shower.  There are toiletry items in the bathroom cabinet you are welcome to use. Your bedroom and bath are"
176588,https://www.airbnb.com/rooms/176588,"A great little cottage that sleeps 4!  Close to everything San Diego has to offer. The Mission Bay Cottage is a cute little cottage that is perfect for 2-4 guests.  It comes completely furnished with many amenities to make your stay more comfortable.   The Mission Bay Cottage is a detached unit that comes with your own private entrance and garden setting.  It is a single room or ""studio"" and has French doors that open up into the Cottage.  There are two beds.  One is a memory foam queen size bed and the other is a foam mattress (full size) futon that also doubles as the couch.   Streaming TV includes:  Netflix, Hulu, HBO, Showtime, Starz, and Spectrum Streaming Service.  Internet is included.   There is a breakfast bar complete with bar stools and a table that can expand to give you more table top space.  The kitchen is complete with a microwave, 2 electric burners, a large ""George Foreman"" grill, a mini-refrigerator, toaster, Starbucks coffee maker, dishes and pots & pans as well as m"
179884,https://www.airbnb.com/rooms/179884,"Sunny, contemporary single family home that meets all your needs for a beach getaway. From a gourmet kitchen, luxurious master bath, to the outdoor shower and backyard patio, it's a little gem in the heart of Mission Beach, located only 40 yards to the bayside and 100 yards to the ocean. The house is a 1700 sq ft 3 Bedroom and 2 Bathroom house steps from the beach and bay in North Mission Beach. Perfect for a nice stay in San Diego.  There is an attached two car garage parking with an outdoor third spot which is ideal for the busy beach season when you want friends over.  The parking spaces in the garage are narrow and won't fit large SUVs. Outdoor amenities include fully encased private patio which is unique for Mission Beach and is perfect for private BBQs. You will also have an outdoor shower which is ideal for rinsing off after a surf or swim.  The large floor to ceiling glass doors open to create ideal indoor/outdoor living with refinished concrete floors downstairs and an open li"
181283,https://www.airbnb.com/rooms/181283,"This is a lovely one bedroom apartment with a queen size bed in the bedroom and a sofa bed in the living room.  There is a fully equipped kitchen with stainless steal appliances.  Decorated to be your home away from home.  Has single car garage. Surrounded by tropical ambiance this cozy and charming bungalow is the perfect place to get away.   Located  in the heart of the old, unique and beautiful neighborhood of Golden Hill, this is a prime location for a visit to San Diego. Located on a side street there is ample, safe and free parking.  Within just a few blocks you have the choice of a plethora of delicious local eateries. Cook your own steak at the legendary Turf Club, enjoy Humberto’s famous carne asada fries, or have a stone oven pizza while enjoying the outdoor patio of Luigis.   Just 4 minutes away you can visit the baby panda’s at the zoo or take in a museum and a walk through beautiful Balboa Park.  Head about 1 1/2 miles straight down Broadway into the lively downtown, Gasla"
182428,https://www.airbnb.com/rooms/182428,"Note: All guests will need to agree and sign the terms stated in Rules below when they make reservation. A Confirmation Contract and Reservation Request Form will be emailed and must be completed and returned.  Also we require guest(s) to show Identification when checking in. Subleasing, Parties, Smoking and Pets are Prohibited. IN INQUIRY: Include # of ADULTS & CHILDREN PLEASE. This Property is Exclusively Managed by:  Mission Beach Management  747 1/2 San Fernando Place  San Diego, CA 92109 Property Address: 2826 Mission Blvd.  San Diego, CA 92109 One Block to Ocean and One Block to Bay in Secluded South Mission Beach. Stay here with us to ""enjoy"" the beach and bay away from the crowds. Restaurants, Markets, Rentals Amusement park, Indoor Pool and Health Club are within walking distance. Rentals for Bikes, Boogie Boards, Surfboards etc are extremely close. Belmont Park is only a stone throw away as well. Stay in South Mission Beach and Enjoy the perfect picturesque sunsets everyday."
182504,https://www.airbnb.com/rooms/182504,"Located on a quiet, eclectic street in a canyon with lots of trees and great neighbors.  There are many beaches within a 10 minute drive. Balboa Park, the San Diego Zoo, Little Italy, the Gaslamp and San Diego Bay are all within a 5 min drive, with much more to do along the waterfront. Hillcrest is just a 10 min walk, with grocery stores, Peets, Starbucks, movie theatres, shopping, restaurants and entertainment. Communication is essential, so please read our house guidelines before booking. Quiet, private home with a fully equipped kitchen, hardwood floors, and all the conveniences you'll need. Our lovely outdoor space has an inviting patio table & chairs for alfresco dining, a BBQ and a comfortable swing, making it a great area in which to linger.  Enjoy our comfortable leather furniture in the living room, near the open kitchen area. Sleeping quarters include a Cal King master bed, a Queen bed and writing desk in the Queen bedroom. Note for those with allergies, we have one elderly c"
184238,https://www.airbnb.com/rooms/184238,"Casita De 7 Palmeras is in the perfect location to enjoy the beaches of Ocean Beach and as a central location to explore San Diego's best attractions.  Spend the day at the beach, zoo, Sea World, or wherever and then come back and unwind in the amazing hot tub or on the view terrace and enjoy the amazing sunset!  Garage parking, top quality Cal King bed, ocean / bay views, fast & reliable WIFI, premium Direct TV HD channel package, and Fujitsu split air-conditioning! Spanish style casita with an open floor plan. Located 8 blocks from the beach in the Point Loma Heights neighborhood of Ocean Beach.  Enjoy views of Pacific Ocean, Mission Bay and Sea World from this premier location!  Garage parking! Property has large hot tub, view terrace and a spacious patio with an outdoor fireplace.  California King sleigh bed with top of the line Simmon's Sateen Pillow Top Mattress with high thread count sheets and comforter with duvet.   There is a pull out sofa for 2 extra sleepers.  Kitchenette h"
189785,https://www.airbnb.com/rooms/189785,"Enjoy a private room in this bright and sunny apartment - peaceful yet close to everything!  Located in North Pacific Beach, just a block away from the beach, Tourmaline surf park, shops, and bus stops.  Enjoy ocean views, a pool and hot tub, and the nearby nightlife of PB or beauty of La Jolla! A private room of a two bedroom apartment with ocean views just a two minute walk to the beach! Includes your own bathroom. Complex has two pools, a BBQ, and a hot tub/jacuzzi. Includes wireless internet and a large 60"" HDTV with Hulu and Netflix plus you use of a surfboard/wetsuit or bike and anything else I might have you need to borrow. Close to the bus stop and grocery store.  A 15 min walk to the main attractions in Pacific Beach ensures a peaceful environment with easy access to all the great restaurants and nightlife. Great place to come to visit! You'll have access to the entire place with exception of the master bedroom, where I'll be sleeping.  Full size bed can accommodate up to two"
190179,https://www.airbnb.com/rooms/190179,"Tucked away and hidden by a lush garden entrance is your spacious and serine loft studio waiting to relieve you from the hustle and bustle of todays fast-paced life! Your Bohemian Beach House Loft awaits- where you are invited to unwind and relax in a uniquely designed open loft space in the heart of sunny Mission Beach. High vaulted ceilings with a fresh and open space vibe, you’ll feel cozy and at home yet transported and free in the spacious Bohemian Beach House. Filled with unique and eclectic pieces collected during world travels, the Bohemian Loft is a rare find in the Mission Beach neighborhood. An airy and bright loft, you are able to use a full kitchen with stainless steel appliances stocked with all the cooking utensils needed to whip up a delicious feast! Find some peaceful rest in your upper loft area with a queen size memory foam mattress, desk, and rocking chair; and watch tv in bed or opt for the couch and flat screen tv in the downstairs living space. Listen to music th"
190225,https://www.airbnb.com/rooms/190225,"Fully furnished home located in the village of La Jolla - under a 5 minute walk to the shops & restaurants, and less than a mile from the beach. This home features an open floor plan looking out onto a private yard with a beautiful black bottom pool. It is well stocked with everything you will need - a true Home away from Home. Ocean views from both of the two master bedrooms which each have their own ensuit bath plus a king size bed and flat screen tv.  Two of the additional bedrooms share a bathroom just down the hall, and one has 2 single beds while the other has a double bed,  The fifth bedroom is a large room (it used to be a 2 car garage) with a queen bed as well as a day bed & trundle, couches & and tv. It has a 3/4 bathroom as well. There is a fantastic kid's play house in the yard, which is fully fenced & secure.  The private swimming pool, spa and built in BBQ make it is the perfect spot for outdoor Californian living.  The pool is also fully secure with a safety fence. This"
204211,https://www.airbnb.com/rooms/204211,"Come enjoy our 5 bedroom, 3 bath, 3,000sq ft home. (EMAIL HIDDEN) The kitchen is top of the line with all new highend appliances, cabinets and counter tops (double oven with Sabbath mode, 5 gas burner cook top, trash compactor, hood, garbage disposal and refrigerator). the master bath is also recently remodeled with Jacuzzi tub, double sinks and deluxe shower with rain shower and 3 spray jets. King size bed in master bedroom (with HD 32"" TV, dvd/vcr), 2nd room has a queen bed, 3rd room has queen bed with trundle and room, 4th bedroom has full bed with twin trundle and 5th bedroom is used as an office but includes a double air mattress. Both room 3 and 4 can sleep additional children with a roll away cot, kid air mattress and pack n play available. All Baths have been recently renovated. Home includes fenced swimming pool if need and Jacuzzi (10pm curfew) with new outdoor patio furniture. Wood floors, BBQ grill, fenced backyard high speed wireless internet, new washer/dryer, stereo, 65-"
204718,https://www.airbnb.com/rooms/204718,"Discover all San Diego attractions- in just 5-max 15 min from here Hello fellow travellers LOOKING FOR A HOME AWAY FROM HOME? NICE WELCOMing,cute,small HOUSE, CLOSE TO ALL SAN DIEGO ATTRACTIONS & Bay provides Guest room with use of the house( full stocked kitchen, Livingroom...) Enjoy Californias sunshine from a central location and just minutes drive to all you want to see... We offer: +Very NICE Home +CENTRALLY located +420 FRIENDLY +AFFORTABLE and UNIQUE Stay +CLEAN  +Great NEIGHBORHOOD +FREE PARKING  +WALK to the BAY +WARM & WELCOMING Atmosphere +English  and GERMAN speaking host Included are: *FREE WIFI *Plenty parking *FLAT SCREEN TV in every room *USE of Kitchen with Microwave, Refrigerator, Oven, Toaster, Pans, Plates... *USE of Livingroom *USE of Backyard  *We provide clean linen, towels, sheets,shampoo, body wash Distances with car: -DOWNTOWN/ GASLAMP QUARTER (Nightlife, Sightseeing)10 min -SEAWORLD 5 min -FAMOUS San Diego ZOO 10 min -HARBOR with CRUISESHIPTERMINAL 10 min -CO"
205703,https://www.airbnb.com/rooms/205703,"Light, open, airy,  safe studio located over a private garage, so no common walls to share with neighbors. It has a private entrance where you can come and go as you please. The studio is located within a five minute walk of shops, restaurants, and grocery stores such as Ralph's, Trader Joe's, and Whole Foods. The world famous zoo and Balboa Park are also a 15-20 walk away. Make yourself at home staying at “The Pennrich” during your visit to beautiful San Diego. Located in the central neighborhood of Hillcrest, famous for its diverse population, gay friendly, and home to many bars, restaurants, shops, and transportation, my studio apartment is located above a garage with a private entrance and has no common walls. You can enjoy sitting on your private balcony and enjoy a leisurely breakfast or your evening happy hour. Inside the unit you will find a queen size bed , a full size kitchen stocked with basic cooking supplies including a french press coffee maker, toaster, blender, and a ni"
211583,https://www.airbnb.com/rooms/211583,"This 2 bedroom, 1 bath, single family home is bright and clean, fully furnished, and loaded with amenities. Its location is perfect: 100 feet to the bay, about 100 yards to the ocean. The area is quiet and residential, and close to almost all the main attractions in beautiful San Diego Built in 1942, this two bedroom one bath cottage is located in beautiful South Mission Beach, with the ocean on one side, and the bay on the other (the bay is closer, about 100 feet; the ocean is about 100 yards). Beautiful hardwood floors throughout, brick fireplace (gas), wall heater, and ceiling fans in every room (except kitchen and bath).  Fully stocked kitchen; full bath, and all bed and bath linens are provided. We also provide beach towels, beach chairs/umbrellas, sand toys, boogie boards, bicycles, razor scooters, and a kayak. Other amenities include a portable crib, baby stroller, high chair, premium cable TV, DVD player and library,  high speed wi-fi internet, large gas BBQ grill, and outdoor"
213653,https://www.airbnb.com/rooms/213653,"It's time for a last minute vacation! Check our calendar for availability or message us.  We also have 1 queen inflatable bed and one twin inflatable bed if needed! Perfect for family get togethers and reunions.  We have a good neighbor policy ( no loud/no large parties/ no events) ** Occasionally during off season we can rent to a smaller group or couple by closing off a few bedrooms. Please ask for our small group/couple special if this works for you! Ocean view!** Beautiful Ocean View!  One of a kind! Nesteled in the rare Torrey Pine trees and tucked privately off of the street. WHITE WATER OCEAN VIEW! The most peaceful feeling comes over you when you enter this ocean beauty, custom built home. Available first time ever for vacationers that really want to relax, reflect and blend in with the beauty of the surrounding nature and views. You will enjoy the ocean view and nature reserve behind the house. Private master bedroom suite. Magnificent views of the ocean from the home and 3 ou"
241210,https://www.airbnb.com/rooms/241210,"I offer a cute room in a craftsman home 4 miles NE of downtown SD. Shops, stores, and restaurants are within walking distance. Public transportation is one block away. Pictures were taken in 2011. The bedding has changed and there is a fan overhead. This room is private, comes with a semi private bath (pretty much private) , internet, laundry and kitchen privileges. I am conveniently located to all San Diego freeways and a block from the city bus. The mall is one mile away and downtown is 10 minutes by auto and bus. I am walking distance to many local family stores and well known chains. Please note a San Diego Transient Occupancy Tax (TOT) of 10.5% will be added to the hosting fee for stays 30 days or less. Airbnb also charges for administrating this fee. If you plan to stay around 30 days it might save you money if you book for 31 days even if you don't use them all.  I have hosted many interesting people so far and I hope to meet many more. I look forward to hearing from you. Guests"
244653,https://www.airbnb.com/rooms/244653,"Our town home is in a centrally located neighborhood, about 4 miles to Downtown, Balboa Park, Zoo, Coronado Island;  and about 6 miles to the airport. Getting around: For those traveling with a car-  Free parking will be provided when requested in a secure garage.   It is a 10 to 15 minute drive to the destinations listed above.  For those traveling without a car: There is a Bus Stop within a 2 min walk.  It is about a 20 min ride to Downtown (Convention Center and Stadium).  The fare is $2.25. Your private room is quickly accessible up stairs from the front door. Both your private bathroom and bedroom are tucked away giving you privacy.  -The room includes a comfortable quality FULL size bed. There is a desk, chair and plenty of closet space and room to stretch.  Also available if requested is an extra mattress that pulls out from under your bed. -The windows have curtains and blinds for light and privacy. -The doors have locks on them.   -The home is less than 15 years old so everyth"
246264,https://www.airbnb.com/rooms/246264,"If you'd like easy city access (zoo, balboa park, dwntwn, little italy, petco park, conv. center, qualcomm, la jolla, sd beaches, old town) without the city noise and congestion, and would like to be close to the beach without beach prices, it's here. We're about as close to the center of SD as we can be, but have no jet 'fly over' like South Park, Little Italy, Point Loma and Ocean Beach. Parking is free and easy here, unlike most other areas of SD. FULL KITCHEN/WIFI/EASY PARKING....The apartment consists of a one bedroom with premium quality bed frame and mattress (queen size) with lots of closet space. There's a ceiling fan and various lights in the room. The living room is pretty large, and has a chest of drawers with lots of space for all your clothes and things. There's a full size leather couch and matching leather chair with ottoman in living room. There's also a small stereo with dvd/vcr and Vizio flat screen tv. Coffee table is Italian marble. Dividing the living room from th"
248857,https://www.airbnb.com/rooms/248857,"I am was one of the FIRST people in downtown San Diego to take interest in Airbnb and have managed multiple private properties since 2011. This Studio is in an excellent location with a beautiful walk or short trolley ride  to Convention Center. Near The Gaslamp Quarter, Little Italy, East Village, San Diego Zoo, Convention Center,  and bus/Trolley lines. Welcome to America's Finest City! I've had the time of my life for the last 9 years on my ""Staycation"" in San Diego.  Located in downtown where professionals to live, with unique businesses, restaurants, and nightlife. The San Diego Trolley is an easy and inexpensive way to get to see all of the other great neighborhoods in San Diego. Located blocks from the Petco Park  Baseball Stadium, Convention Center, and also San Diego's Gaslamp Quarter where there is something for everyone from the hottest DJ's, nightclubs, the Hardrock Hotel, House of Blues, pubs, fine dining, the opera, jazz clubs, steak houses, dive bars, & pool parties. Bal"
252289,https://www.airbnb.com/rooms/252289,"My airbnb features a private charming master bedroom w/ a beautiful bathroom in the detached Bungalow located in the backyard. there is air conditioning, and I provide two fans. The other 2 rooms and bathroom are connected and part of the main house where I reside. There is a door that stays closed for privacy. You will enter the 2 bedrooms through the backyard. One of the bedroom is not private as guests needs to go through it to go to the Bathroom. It is set up like a SUITE. There is also AC. A peaceful and upscale beautiful Balinese style bungalow (detached from the main home) has amazing amenities and is accessed through the private side gate. The Room in the Bungalow includes a queen bed and a comfortable sofa where your child can sleep restfully. The kitchenette has refrigerator with freezer, microwave, coffeemaker, plasma TV, Wifi, and large spa like bathroom. The standard rate give access to the private bungalow only and the back yard. Please note that I live in the main house,"
269843,https://www.airbnb.com/rooms/269843,"Enjoy this incredibly relaxing and cheerful artistic space to relocate while your in San Diego! This home can be booked anywhere from a 1 bedroom or up to 4 bedrooms.  It's cozy, comfy and you'll feel right at home! We welcome everyone plus your furry loved ones! Although we are family friendly, please let us know if you have children. We are close to all major freeways, Sharp Hospital, Fashion and Mission Valley malls, restaurants, shopping, all San Diego beaches and of course Downtown! Welcome to our CASA De ARTISTA ~ Twin Corner Bedroom w/ shared guest hallway bathroom (Options to add on additional bedrooms in house at extra cost). This is an artist's home with many paintings and artistic flourish through out. Tastefully and cheerfully furnished! You will love the colors! We just remodeled the kitchen and living room and it is unique and beautiful! This is a place for the visual senses and perfect place for kick back – enjoy the tranquility. Any artist would love to call this space"
272822,https://www.airbnb.com/rooms/272822,"A heavenly bed, enormous TV, and kitschy decor are there for your comfort and amusement when you book this spacious, quiet room IMPORTANT: My place is far from La Jolla QUICK FACTS *2 guests max, not suitable for kids under 10 *Private converted room in residential home (access through the garage) *Shared bathroom *On-street parking *Downtown: During Comic-Con, one hour by public transport, time varies by car; otherwise, one hour by public transport, 10 minutes by car *Washer/dryer, microwave *Outdoor seating area *Smoke-free, drug-free premises, including no marijuana. Moderate alcohol okay. STILL UNDECIDED? READ ON! Built in 1951, this modest pet-free, smoke-free home boasts an 11x18 foot garage-conversion room that features throwback-to-the-70s wood paneling, a comfortable queen-size memory foam bed (with room for your own additional queen-size airbed, if needed) replete with  cotton sheets, a sliding glass door that opens onto patio seating, a massive 55"" large-screen HDTV with a R"
273134,https://www.airbnb.com/rooms/273134,"Enjoy this incredibly relaxing and cheerful artistic space to relocate while you're in San Diego! This home can be booked anywhere from a 1 bedroom or up to 4 bedrooms. It's cozy, comfy and you'll feel right at home! We welcome everyone plus your furry loved ones! Although we are family friendly, please let us know if you have children. We are close to all major freeways, Sharp Hospital, Fashion and Mission Valley malls, restaurants, shopping, all San Diego beaches and of course Downtown! Welcome to CASA De ARTISTA ~ Master Bedroom w/ private bath (Options to add on additional bedrooms in house at extra cost). This is an artist's home with many paintings and artistic flourish through out. Tastefully and cheerfully furnished! You will love the colors! We just remodeled the kitchen and living room and it is unique and beautiful! This is a place for the visual senses and perfect place for kick back – enjoy the tranquility. Any artist would love to call this space their home! We have furni"
274943,https://www.airbnb.com/rooms/274943,"Parc Suites San Diego is a Victorian Manor, lovingly restored into what is now one of the most unique and comfortable lodging facilities within one minute of downtown San Diego's exciting Gaslamp District. We offer value pricing and specialize in Extended Stay housing. Parc Suites maintains full time staff to insure units and grounds are in top condition. Each unit is designed to host 1-2 guests maximum to insure that our tranquil environment is always intact. Super Quiet, Super Central. Parc Suites San Diego is a Victorian Manor, lovingly restored into what is now one of the most unique and comfortable lodging facilities within one minute of downtown San Diego's exciting Gaslamp District.  Parc Suites is located in San Diego’s largest Historic District.  It is the former home and health retreat of one of San Diego’s most prominent citizens, Dr. J.M. Peebles.  Dr. Peebles traveled the globe back in the late 1800’s but always returned home to what is now Parc Suites San Diego.  While st"
275539,https://www.airbnb.com/rooms/275539,"Parc Suites San Diego is a Victorian Manor, lovingly restored into what is now one of the most unique and comfortable lodging facilities within one minute of downtown San Diego's exciting Gaslamp District. We offer value pricing and specialize in Extended Stay housing. Parc Suites maintains full time staff to insure units and grounds are in top condition. Each unit is designed to host 1-2 guests maximum to insure that our tranquil environment is always intact. Super Quiet, Super Central. Parc Suites San Diego is a Victorian Manor, lovingly restored into what is now one of the most unique and comfortable lodging facilities within one minute of downtown San Diego's exciting Gaslamp District.  Parc Suites is located in San Diego’s largest Historic District.  It is the former home and health retreat of one of San Diego’s most prominent citizens, Dr. J.M. Peebles.  Dr. Peebles traveled the globe back in the late 1800’s but always returned home to what is now Parc Suites San Diego.  While st"
275557,https://www.airbnb.com/rooms/275557,"Parc Suites San Diego is a Victorian Manor, lovingly restored into what is now one of the most unique and comfortable lodging facilities within one minute of downtown San Diego's exciting Gaslamp District. We offer value pricing and specialize in Extended Stay housing. Parc Suites maintains full time staff to insure units and grounds are in top condition. Each unit is designed to host 1-2 guests maximum to insure that our tranquil environment is always intact. Super Quiet, Super Central. Parc Suites San Diego is a Victorian Manor, lovingly restored into what is now one of the most unique and comfortable lodging facilities within one minute of downtown San Diego's exciting Gaslamp District.  Parc Suites is located in San Diego’s largest Historic District.  It is the former home and health retreat of one of San Diego’s most prominent citizens, Dr. J.M. Peebles.  Dr. Peebles traveled the globe back in the late 1800’s but always returned home to what is now Parc Suites San Diego.  He loved"
275560,https://www.airbnb.com/rooms/275560,"Parc Suites San Diego is a Victorian Manor, lovingly restored into what is now one of the most unique and comfortable lodging facilities within one minute of downtown San Diego's exciting Gaslamp District.  We offer value pricing and specialize in Extended Stay housing.  Parc Suites maintains full time staff to insure units and grounds are in top condition.  Each unit is designed to host 1-2 guests maximum to insure that our tranquil environment is always intact.  Super Quiet, Super Central. Parc Suites San Diego is a Victorian Manor, lovingly restored into what is now one of the most unique and comfortable lodging facilities within one minute of downtown San Diego's exciting Gaslamp District.  Parc Suites is located in San Diego’s largest Historic District.  It is the former home and health retreat of one of San Diego’s most prominent citizens, Dr. J.M. Peebles.  Dr. Peebles traveled the globe back in the late 1800’s but always returned home to what is now Parc Suites San Diego.  Whil"
275566,https://www.airbnb.com/rooms/275566,"Parc Suites San Diego is a Victorian Manor, lovingly restored into what is now one of the most unique and comfortable lodging facilities within one minute of downtown San Diego's exciting Gaslamp District. We offer value pricing and specialize in Extended Stay housing. Parc Suites maintains full time staff to insure units and grounds are in top condition. Each unit is designed to host 1-2 guests maximum to insure that our tranquil environment is always intact. Super Quiet, Super Central. Parc Suites San Diego is a Victorian Manor, lovingly restored into what is now one of the most unique and comfortable lodging facilities within one minute of downtown San Diego's exciting Gaslamp District. Parc Suites is located in San Diego’s largest Historic District. It is the former home and health retreat of one of San Diego’s most prominent citizens, Dr. J.M. Peebles. Dr. Peebles traveled the globe back in the late 1800’s but always returned home to what is now Parc Suites San Diego. While stayin"
275567,https://www.airbnb.com/rooms/275567,"Parc Suites San Diego is a Victorian Manor, lovingly restored into what is now one of the most unique and comfortable lodging facilities within one minute of downtown San Diego's exciting Gaslamp District. We offer value pricing and specialize in Extended Stay housing. Parc Suites maintains full time staff to insure units and grounds are in top condition. Each unit is designed to host 1-2 guests maximum to insure that our tranquil environment is always intact. Super Quiet, Super Central. Wish you could take the comforts of home with you on your next vacation to San Diego without breaking the bank?  Now you can with Parc Suites, your home away from home!  Parc Suites is a Victorian Villa, lovingly and painstakingly converted to be one of the most unique and comfortable lodging facilities within one minute of downtown San Diego's exciting Gaslamp District.  You will be a 5-minute drive from Coronado Island's white sand beaches, world famous Balboa Park, San Diego Zoo, Sea World, champion"
278138,https://www.airbnb.com/rooms/278138,"Our home is a great place to relax and enjoy yourself from your busy day in San Diego. Make yourself at home while staying at our place during your visit to beautiful San Diego. We have a nice, cozy, warm room in our ranch-style home, located in a very nice, upper-end area of central San Diego.  It is located in a quiet neighborhood in Scripps Ranch.  It is less than 5 miles from the beach, less than one mile from Mira Mar Lake, and has easy freeway access. If you are visiting the United States in order to take English classes, our home is within minutes from the universities. Alliant International University is less than 5 minutes away, UCSD and Kaplan College are less than 15 minutes away, and SDSU is about 20 minutes away. We are native San Diegans and are happy to provide you with information about local events or must see sites during your stay. We have a very clean home and you would have access to all common areas including but not limited to the kitchen, laundry facilities, WiF"
